,interview,task,meanabspathangles,meanpathdistance,meanrelpathangles,stddevabspathangles,stddevpathdistance,stddevrelpathangles,eyemovementvelocity,abspathanglesrate,relpathanglesrate,sumabspathangles,sumpathdistance,sumrelpathangles
142,EI-0001,EI-0001_allsc,1.37493418912,84.9303008832,1.17609968883,1.2607235804,98.4661630467,1.16048924557,0.0790820197798,0.00128025653517,0.00108199859859,459.228019165,28366.720495,388.112897313
143,EI-0001,Reading,1.18921720156,115.541258884,1.46293238103,1.21214969554,142.429370022,1.19232915467,0.116714739638,0.00120129534154,0.00146633473585,153.409019001,14904.822396,187.255344772
144,EI-0001,Memory,1.43699628081,65.3455373087,1.0112232942,1.26167049708,43.7320020565,1.11343038584,0.055986591267,0.0012311861948,0.000859624747239,183.935523944,8364.22877551,128.425358363
145,EI-0001,CookieTheft,1.5778503395,69.2370117459,0.867332080139,1.30754132221,52.1785198994,1.04525485533,0.0672568897849,0.00153272510908,0.000830136987076,107.293823086,4708.11679872,58.1112493693
146,EI-0001,PupilCalib,1.62107257044,43.2836138648,1.7901181011,1.42353952511,23.3873869243,1.24355335842,0.0335879052236,0.00125794560562,0.00123477710026,14.589653134,389.552524784,14.3209448088
147,EI-023,EI-023_allsc,1.48413732689,72.5278637155,1.0932814458,1.1924130809,70.5964347677,1.01954497585,0.0803880262857,0.00164497979581,0.001193813073,400.71707826,19582.5232032,290.812864584
148,EI-023,Reading,1.14405880356,143.149917371,1.27658947402,1.28296092041,116.942791873,1.28588110272,0.10662539002,0.000852153590976,0.00092709749147,45.7623521426,5725.99669484,49.7869894869
149,EI-023,Memory,1.59121536404,58.8195076122,1.03490101857,1.1675815195,56.3059357024,0.928554212683,0.0640100080421,0.00173163143289,0.00111371176819,143.209382763,5293.7556851,92.1061906526
150,EI-023,CookieTheft,1.51809671723,61.4192498251,1.07912814815,1.17512761111,45.7917410264,0.993082834992,0.0887478375176,0.00219357613746,0.00154806994443,211.015443695,8537.27572568,148.919684444
151,EI-023,PupilCalib,0.729899658152,25.495097568,0.0,0.0,0.0,0.0,0.00231794686498,6.63605471544e-05,0.0,0.729899658152,25.495097568,0.0
152,EI-037,EI-037_allsc,1.49812159917,108.863184497,1.0598647447,1.23157395731,87.5939611128,1.10802576979,0.0802859904141,0.0010956483361,0.000742712620063,117.351606335,8599.19157529,79.5497205971
153,EI-037,Reading,1.42408997547,141.444266395,0.821439116486,1.28776029114,97.4327527435,1.11766022325,0.108550325202,0.00109290700779,0.000611865806921,48.4190591661,4809.10505742,27.107490844
154,EI-037,Memory,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
155,EI-037,CookieTheft,1.53025850034,85.2334057863,1.2428425524,1.20208268107,71.5130054321,1.07780863987,0.0866033127332,0.00155485345499,0.00123411762777,67.3313740151,3750.2698546,53.4422297531
156,EI-037,PupilCalib,2.60117315332,40.8166632639,0.0,0.0,0.0,0.0,0.00408207453385,0.000260143329665,0.0,2.60117315332,40.8166632639,0.0
157,EI-051,EI-051_allsc,1.38314966531,128.95826335,1.19040836721,1.25849247835,124.282965413,1.06372619993,0.0755867721635,0.000810710503567,0.000673469191088,159.06221151,14830.2002852,132.135328761
158,EI-051,Reading,1.13747813431,142.46866091,1.47115535845,1.22560816954,146.948292523,1.11340633675,0.0937262990754,0.00074831626217,0.000943637692501,45.4991253724,5698.74643638,57.3750589795
159,EI-051,Memory,1.53273146929,168.032907757,1.24388118505,1.30537468762,119.392602462,1.11734027983,0.0673128858967,0.000614002220635,0.000479835471977,41.3837496708,4536.88850944,32.3409108113
160,EI-051,CookieTheft,1.46670641231,103.67518859,0.927541866788,1.28169380414,101.336329817,0.959820252742,0.0736802924092,0.00104236470467,0.000643494137505,61.6016693168,4354.3579208,38.0292165383
161,EI-051,PupilCalib,1.76294452503,40.0345697718,0.878028486334,1.107944414,29.1424066924,0.840864560391,0.0269865654006,0.00118836840245,0.000493219012658,10.5776671502,240.207418631,4.39014243167
162,EI-096,EI-096_allsc,1.48071894679,119.306116796,1.20508355373,0.980665711145,87.4199843618,0.862090256689,0.0458642563716,0.000569225411183,0.000440101056129,118.457515743,9544.4893437,91.5863500837
163,EI-096,Reading,1.21891038957,185.013097276,1.27067459389,1.15315771733,136.020061032,1.13029221665,0.0494827082952,0.000326003878281,0.000320968010818,21.9403870122,3330.23575097,21.6014680961
164,EI-096,Memory,1.52946287473,94.2269708672,1.33847607783,0.841184867818,47.21402909,0.861443770576,0.0326741327075,0.000530356356361,0.000445564606466,38.2365718682,2355.67427168,32.1234258678
165,EI-096,CookieTheft,1.58319436451,104.9887846,1.09770344304,0.960024581053,62.6468695028,0.715539012538,0.0639073281447,0.000963700286226,0.00064908810698,55.4118027577,3674.60746099,37.3219170632
166,EI-096,PupilCalib,1.43437705267,91.9859300278,0.539539056591,1.83992974345,13.0834763666,0.0,0.0164157990591,0.000255978772673,4.81430406523e-05,2.86875410534,183.971860056,0.539539056591
167,EI-112,EI-112_allsc,1.54665274195,108.264351414,1.21176665556,1.16363979331,95.2195473067,1.06343799553,0.055913417434,0.000798772996433,0.000593310031629,119.09226113,8336.35505891,88.4589658558
168,EI-112,Reading,1.40054842646,165.239610259,1.10801358211,1.26762866747,124.42168348,1.12440471411,0.0921747004137,0.00078126020402,0.000596002922942,39.2153559408,4626.70908726,29.9163667171
169,EI-112,Memory,1.63674519058,60.5063699506,1.39659519388,0.845620911376,42.7261367154,0.796743988085,0.0122641832239,0.000331755861814,0.000259489335553,19.640942287,726.076439407,15.3625471327
170,EI-112,CookieTheft,1.55966951264,88.1951250852,1.29452002452,1.19874259862,55.4994865885,1.14832598444,0.0912457755132,0.00161361814598,0.00129465395424,46.7900853791,2645.85375256,37.541080711
171,EI-112,PupilCalib,1.92083964619,48.2451113836,0.939828549159,1.17642833236,31.9501293505,0.891559097458,0.0315651724166,0.00125674152008,0.000527055920642,13.4458775233,337.715779685,5.63897129495
172,EI-137,EI-137_allsc,1.39143413027,98.3967094232,1.26904301384,1.222915122,109.499616053,1.14169223667,0.0552416495243,0.0007811756817,0.000688105434061,162.797793242,11512.4150025,143.401860564
173,EI-137,Reading,1.17065608929,156.915286513,1.47294480873,1.27681176301,144.761191072,1.28796786957,0.11003142169,0.000820882124853,0.00100825993652,49.1675557502,6590.44203354,60.3907371578
174,EI-137,Memory,1.51592336687,60.0306065928,1.05797247119,1.20519912624,39.8626783951,0.968227814407,0.0190571574883,0.000481241019912,0.00032598287177,51.5413944736,2041.04062416,34.9130915494
175,EI-137,CookieTheft,1.4878669798,95.2454814462,1.12420218125,1.2558538227,93.4769259858,1.10349403382,0.0856370090327,0.00133776926794,0.000970359732067,37.1966744949,2381.13703616,26.9808523501
176,EI-137,PupilCalib,1.5557605327,31.2372067911,1.40781196709,1.08372609894,14.6873882186,1.12313669647,0.0367523574275,0.00183044110031,0.00155284796723,24.8921685232,499.795308657,21.1171795064
177,EI-170,EI-170_allsc,1.47380047942,104.787055532,1.30209575081,1.13157422848,111.873405885,1.03804881792,0.112511380537,0.00158244093924,0.00137998097196,455.40434814,32379.2001592,397.139203997
178,EI-170,Reading,1.04515294458,228.533447036,1.65233656795,1.22917163182,183.897013971,1.22099590633,0.173864065074,0.000795133237286,0.00123087852366,50.1673413401,10969.6054577,77.6598186936
179,EI-170,Memory,1.519072366,63.7599723498,1.10651846429,1.02503272572,40.2750114662,0.910285277455,0.079274364756,0.00188870058118,0.00136586445139,211.151058874,8862.63615662,152.699548072
180,EI-170,CookieTheft,1.57627179753,104.629863892,1.40291406945,1.17493262357,95.1477845863,1.06416163913,0.121522524674,0.00183076342912,0.00161560819833,186.000072108,12346.3239393,164.140946126
181,EI-170,PupilCalib,2.02146895456,50.15865141,0.879630368595,1.33140725739,21.3887724045,0.819459894943,0.0177568462377,0.000715627561576,0.00023355085457,8.08587581825,200.63460564,2.63889110579
182,EI-191,EI-191_allsc,1.43094607114,86.562060406,1.20732623134,1.31838869122,63.4090923026,1.21213289947,0.0418869466951,0.000692427623881,0.000569239128381,223.227587097,13503.6814233,183.513587164
183,EI-191,Reading,1.09954569111,127.796884567,1.57263804253,1.32321777307,88.2371999528,1.4064575654,0.0838918422069,0.000721793132365,0.00100198971703,37.3845534977,4345.09407527,51.8970554036
184,EI-191,Memory,1.52969312935,88.7328306168,0.993086937927,1.3082803641,51.7138377643,1.05085613386,0.0331667067908,0.000571771272802,0.000364193976982,81.0737358557,4702.84002269,51.6405207722
185,EI-191,CookieTheft,1.5087682976,69.0121611279,1.22644963907,1.32824627233,46.4061855589,1.20536928739,0.0350113718027,0.000765431004744,0.000611658762188,89.0173295587,4071.71750654,71.1340790662
186,EI-191,PupilCalib,1.5751968185,38.4029818841,0.982436880211,1.31182651737,17.9013029449,1.23272155265,0.0307248434947,0.00126025827547,0.000707411146644,15.751968185,384.029818841,8.8419319219
187,EL-003,EL-003_allsc,1.12312144219,114.026162103,1.563213446,1.15659852829,126.133551759,1.11175623457,0.0291788227204,0.000278810576802,0.000377897760557,64.2641650894,6725.54356411,87.1031664217
188,EL-003,Reading,0.877825059357,109.129144122,1.72786782472,1.00121780766,142.548178949,1.05717934037,0.0331198765857,0.000266413320324,0.000510948899174,34.2351773149,4256.03662078,65.6589773395
189,EL-003,Memory,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
190,EL-003,CookieTheft,1.60144938872,123.575347167,1.23390468854,1.30933017225,88.2110720623,1.17315350479,0.0536188428718,0.0006948624067,0.000508616936743,32.0289877744,2471.50694333,23.4441890822
191,EL-003,PupilCalib,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
192,EL-122,EL-122_allsc,1.24000774395,158.875005869,1.34594439948,1.16706008865,150.08296716,1.08864500233,0.0483864845355,0.000377652955531,0.000384296904793,59.5203717094,7626.00028171,60.5674979768
193,EL-122,Reading,1.26936278955,201.388854671,1.33333732012,1.26907656506,169.626585312,1.16880182756,0.0900766430373,0.00056775703435,0.000575072405286,35.5421581074,5638.88793078,36.0001076433
194,EL-122,Memory,1.4021508344,124.756733251,1.12581639106,1.0801713029,104.140420573,1.1897115093,0.0159946808253,0.000179765488249,0.000128299991859,12.6193575096,1122.81059926,9.00653112851
195,EL-122,CookieTheft,1.03262328113,78.572886516,1.5560859205,1.02285812996,79.3821872651,0.8087396174,0.0348424474593,0.000457907606726,0.000627302233531,11.3588560925,864.301751676,15.560859205
196,EL-156,EL-156_allsc,1.52987021321,73.1664471626,1.15717026656,1.13395703684,69.3251890514,0.972043058061,0.0574498303671,0.00120124439058,0.000901796742592,816.950693856,39070.8827848,613.300241279
197,EL-156,Reading,1.05221355205,164.253596949,1.61177746792,1.25923839526,162.431470998,1.23498764524,0.105516742817,0.000675943472914,0.00101187612049,46.2973962903,7227.15826575,69.3064311206
198,EL-156,Memory,1.60015779774,59.4353130411,1.09295498945,1.09209416406,35.8266313878,0.908033644786,0.0459196787034,0.00123628072584,0.000841229736661,424.0418164,15750.3579559,288.540117215
199,EL-156,CookieTheft,1.55110542644,73.1222689576,1.14457224713,1.14099241293,55.8137713343,0.971833637929,0.0603899578843,0.00128102140035,0.000940816387196,328.834350405,15501.921019,241.504744144
200,EL-156,PupilCalib,1.36747159697,45.4958110913,1.16241239993,1.14868713067,22.244297492,0.980763022291,0.0497054831655,0.00149400208089,0.00117227908221,17.7771307606,591.445544186,13.9489487992
201,EL-185,EL-185_allsc,1.43855456422,98.5891468121,1.1288700694,1.12813705292,86.3687323278,0.927825252673,0.0890540441262,0.00129942398106,0.000993376188716,222.975957454,15281.3177559,170.459380479
202,EL-185,Reading,1.18179592061,133.328792086,1.2117435471,1.15762887948,114.804383159,0.977402744909,0.123494590228,0.00109462780443,0.0010994610839,57.9080001101,6533.11081222,58.1636902607
203,EL-185,Memory,1.57117952593,58.5709298462,0.943073960294,1.06033168914,32.6143336671,0.820691020042,0.0434254641269,0.00116489870179,0.000681282279973,61.2760015115,2284.266264,35.8368104912
204,EL-185,CookieTheft,1.57116213777,101.158122386,1.17274960037,1.12553418603,75.4228819885,0.957770979676,0.110971721636,0.00172358445655,0.00126507891947,94.2697282663,6069.48734316,69.1922264217
205,EL-185,PupilCalib,1.36031822372,56.3504766412,1.21110888423,1.23754857909,30.5624128523,0.928210433541,0.0346072413133,0.000835429686439,0.000637537577238,9.52222756604,394.453336489,7.26665330535
206,EO-005,EO-005_allsc,1.57949209198,102.499328991,1.40320999389,1.2175248229,99.7561441953,1.08704040952,0.0491064588752,0.00075671971926,0.000655173159956,186.380066854,12094.920821,161.369149297
207,EO-005,Reading,1.39116857545,194.808936345,1.43940107094,1.35423434845,154.386066253,1.23863063384,0.0819544738114,0.000585252867365,0.000582253721882,36.1703829618,5065.03234497,35.9850267735
208,EO-005,Memory,1.56995072465,93.283538615,0.461503972746,1.30287677346,61.1962154004,0.527089441202,0.00622712237587,0.000104801719914,2.46460780361e-05,7.84975362327,466.417693075,1.84601589098
209,EO-005,CookieTheft,1.63632103757,75.442192907,1.43648961201,1.17925208509,55.8007638375,1.04813131948,0.0598878680144,0.00129895188026,0.00112721364496,142.359930269,6563.47078291,123.538106633
210,EO-008,EO-008_allsc,1.36391704307,85.0289106099,1.34211538078,1.20815118185,83.1554458454,1.09482032875,0.0816879291325,0.00131032560523,0.00125476633663,203.223639417,12669.3076809,194.606730213
211,EO-008,Reading,1.12738819843,107.533924803,1.39329120821,1.22823126251,101.394068859,1.17679864902,0.116613588364,0.00122257960489,0.00148994902827,81.1719502871,7742.44258585,98.923675783
212,EO-008,Memory,1.63633620561,46.6688685494,1.2241425191,1.24601847922,26.9319559741,1.07397073215,0.0246411394024,0.0008639847034,0.000608326251068,27.8177154954,793.370765339,19.5862803056
213,EO-008,CookieTheft,1.55506015803,70.2866196632,1.30764970053,1.13737107839,60.7201181868,1.01580564099,0.0872815926277,0.00193106636618,0.00159483620563,87.0833688494,3936.05070114,71.9207335292
214,EO-008,PupilCalib,1.78765119632,49.3609071346,1.3920135318,1.27466591731,10.5357073388,1.03922128542,0.0173089882124,0.000626861119074,0.000366094555571,7.15060478527,197.443628538,4.1760405954
215,EO-011,EO-011_allsc,1.04852932197,93.4312221381,1.38684839721,1.05455488711,70.3859543588,1.23284259883,0.00619178091722,6.94870911283e-05,6.1271890662e-05,9.43676389776,840.880999243,8.32109038324
216,EO-011,Memory,0.735917074679,123.672203756,1.83811216503,0.944858908548,82.091306012,1.26391618992,0.0104808728754,6.23669108526e-05,0.000124619886102,3.67958537339,618.361018779,7.35244866012
217,EO-011,CookieTheft,1.68891068911,54.2847483014,0.484320861562,1.3188127883,34.4056558255,0.602813490462,0.0024710078734,7.68781608247e-05,1.46973222943e-05,5.06673206732,162.854244904,0.968641723125
218,EO-011,PupilCalib,0.690446457055,59.6657355607,0.0,0.0,0.0,0.0,0.00547341854515,6.33379008398e-05,0.0,0.690446457055,59.6657355607,0.0
219,EO-021,EO-021_allsc,1.38829780624,140.018825297,1.0788512695,1.30673873138,102.294535546,1.12842661841,0.0397744595084,0.000394366934324,0.00028194685936,69.4148903119,7000.94126483,49.6271583971
220,EO-021,Reading,1.39228175596,149.971374266,1.07203054099,1.35026781653,116.994100306,1.13370687187,0.0492108545507,0.000456856352231,0.000333256476139,26.4533533633,2849.45611105,19.2965497379
221,EO-021,Memory,1.08183823543,172.187218825,1.55959103258,1.2138359709,119.900605859,1.1231035929,0.0221956123265,0.000139453219799,0.000172317807076,7.57286764798,1205.31053178,9.35754619545
222,EO-021,CookieTheft,1.41113476478,125.161135253,0.953321021081,1.33071821104,85.4517075493,1.14246317445,0.0535055594741,0.000603250800897,0.000389819383365,32.4560995899,2878.70611083,20.9730624638
223,EO-021,PupilCalib,2.93256971078,67.4685111737,0.0,0.0,0.0,0.0,0.00674213162524,0.000293051834794,0.0,2.93256971078,67.4685111737,0.0
224,EO-026,EO-026_allsc,1.60735268617,145.093019047,1.37686208938,1.16551552697,154.630682011,0.959828915474,0.0331666456218,0.000367422893821,0.000282454769468,62.6867547606,5658.62774282,48.1901731284
225,EO-026,Reading,1.17060903768,421.921422807,0.607065972746,1.46411913847,188.810951938,1.09642671121,0.0552699285384,0.000153344851344,6.6269237031e-05,7.0236542261,2531.52853684,3.03532986373
226,EO-026,Memory,2.35983115619,71.8645441474,1.2035986246,1.36923643484,38.1879089851,1.46233114456,0.00521693211719,0.000171309497554,6.55304962487e-05,9.43932462475,287.45817659,3.6107958738
227,EO-026,CookieTheft,1.63192188351,118.20217661,1.52526981597,1.03729761631,85.7936927566,0.879427304723,0.0425763830606,0.000587817697014,0.000523239675467,34.2703595536,2482.24570882,30.5053963194
228,EO-026,PupilCalib,1.49417704451,44.674415072,1.57695015307,1.20909154915,15.4021014512,0.792633976203,0.0313312282437,0.00104790184589,0.000967708518584,11.9534163561,357.395320576,11.0386510715
229,EO-054,EO-054_allsc,1.36002706634,136.670205616,1.19756720082,1.2756080039,146.100910721,1.12408321602,0.0740526213379,0.000736909474154,0.000616028285551,107.442138241,10796.9462437,89.8175400616
230,EO-054,Reading,1.24915041439,140.526987804,1.55194458307,1.2534859932,116.248743791,1.13911337533,0.0949239433522,0.000843782998745,0.0010191961799,44.9694149181,5058.97156095,54.3180604075
231,EO-054,Memory,1.46764437022,156.845493808,0.695015926669,1.34723176113,213.409362262,0.878816911965,0.088776280633,0.000830702912251,0.000376995573638,35.2234648853,3764.2918514,15.9853663134
232,EO-054,CookieTheft,1.457386104,116.163768491,1.23631811472,1.29176759863,80.1725897627,1.2156662484,0.0458861941948,0.000575686400788,0.000457839074701,23.3181776639,1858.62029586,18.5447717208
233,EO-054,PupilCalib,1.31036025791,38.3541784898,0.484670809967,1.46141237659,31.7637448762,0.679643960444,0.0119869294165,0.000409530239997,0.000100983604535,3.93108077373,115.062535469,0.969341619935
234,EO-080,EO-080_allsc,1.54516405109,88.9341070577,1.27012532852,1.25585661172,69.6040088268,1.09504505643,0.0381942356838,0.000653779837728,0.000497562520137,65.4420541969,3823.16660348,49.8050131406
235,EO-080,Reading,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
236,EO-080,Memory,0.706204010998,61.1001427779,1.4429961998,1.28986803462,32.0385032524,1.66262922504,0.0106427700362,0.000123010627242,0.000201079421676,3.53102005499,305.500713889,5.77198479921
237,EO-080,CookieTheft,1.60594698372,117.422141943,1.12058387506,1.32203587634,83.3186347398,1.10310513249,0.0939479624231,0.00128489775764,0.000855811956805,35.3308336419,2583.28712275,23.5322613763
238,EO-080,PupilCalib,1.72376253125,58.4611729276,1.43338446434,1.11869214617,33.6696303898,0.969058481056,0.0692924488364,0.00204312915772,0.00159276738759,27.5802005,935.378766842,21.5007669651
239,EO-083,EO-083_allsc,1.55846644997,163.464455542,0.88799549401,1.35472183776,135.801148945,1.1869021782,0.0387503877717,0.000369445327213,0.000190923608483,67.0140573485,7028.97158829,34.6318242664
240,EO-083,Reading,1.30008041822,258.80021124,0.625197316815,1.45141084278,149.650564076,1.17883670138,0.087129489872,0.000437694169913,0.000198101932252,22.1013671097,4399.60359108,10.003157069
241,EO-083,Memory,1.67833650078,117.805781233,0.650247539505,1.21599862923,93.4640179245,0.572750882907,0.0141191859574,0.000201150952912,6.92738379881e-05,15.105028507,1060.2520311,5.20198031604
242,EO-083,CookieTheft,2.1831161331,125.823440234,1.31403009865,1.22113130531,89.0326546052,1.38379594763,0.0225666970489,0.000391546442435,0.00020621478961,17.4649290648,1006.58752187,9.19821069054
243,EO-083,PupilCalib,1.37141474077,62.5031604713,1.27855952384,1.43212498278,42.6001678105,1.45668147606,0.0502347244367,0.00110222652857,0.000913419913445,12.3427326669,562.528444242,10.2284761908
244,EO-091,EO-091_allsc,1.48068179044,87.2461124493,1.13139468413,1.20928188942,61.7513845091,0.982050362285,0.0316936686379,0.000537883427775,0.000392102311061,128.819315768,7590.41178309,93.9057587829
245,EO-091,Reading,1.59141662975,83.5187483708,1.00801724545,1.30130321736,51.0753271899,1.01377897258,0.0353555924948,0.000673686794266,0.000408939158383,38.1939991141,2004.4499609,23.1843966454
246,EO-091,Memory,1.24202423973,73.2770130726,1.39138386749,1.20959476207,56.7435944836,1.13685306738,0.0171501216779,0.000290689616635,0.000310844383636,27.3245332741,1612.0942876,29.2190612174
247,EO-091,CookieTheft,1.57459698285,94.4530062132,1.06416156205,1.16393643578,68.2839442575,0.868720325917,0.0473448652698,0.000789271670603,0.000520078958899,62.9838793141,3778.12024853,41.5023009201
248,EO-091,PupilCalib,0.316904065687,195.74728606,0.0,0.0,0.0,0.0,0.0217496984512,3.52115628541e-05,0.0,0.316904065687,195.74728606,0.0
249,EO-094,EO-094_allsc,1.51493110501,97.2849204389,1.33189043347,1.05826497334,69.1033085222,0.960674625938,0.0304423789753,0.000474051955969,0.000402403355118,175.732008181,11285.0507709,149.171728549
250,EO-094,Reading,1.18280862904,134.775759259,1.40079034059,1.07270316007,114.145031148,1.11069179449,0.0375592260484,0.000329624384342,0.000367408371027,20.1077466936,2291.18790741,22.4126454494
251,EO-094,Memory,1.57034779661,95.4414563849,1.25978385437,1.07859717657,54.5935759447,0.97805871832,0.0262313779974,0.000431598470943,0.000340915465518,102.07260678,6203.69466502,80.6261666795
252,EO-094,CookieTheft,1.54254492159,89.0461480107,1.51467084597,1.04289777658,65.9358390061,0.896170117566,0.0368650655756,0.000638612909803,0.000602954860501,40.1061679614,2315.19984828,37.8667711492
253,EO-094,PupilCalib,1.68068584335,59.371043777,1.18087789585,0.957612400748,23.520912539,0.706244668795,0.0456744254463,0.00129295958715,0.000794898093177,13.4454867468,474.968350216,8.26614527095
254,EO-143,EO-143_allsc,1.51540894746,49.8137679291,1.25690449538,1.23986943897,42.6549403299,1.19081341514,0.0478512530754,0.00145570632523,0.00117642756252,236.403795804,7770.94779694,191.049483298
255,EO-143,Reading,1.18599302433,44.0386721633,1.16802569106,1.47689278454,12.2439546272,1.41065735442,0.0528569779915,0.00142347632446,0.00116825934293,7.11595814597,264.23203298,5.84012845529
256,EO-143,Memory,1.58125792732,42.8487843791,1.33323636828,1.23021169119,31.2720119947,1.24062393971,0.0420584362643,0.00155209154045,0.00128138131997,75.9003805112,2056.7416502,62.6621093092
257,EO-143,CookieTheft,1.51105265746,55.2256902818,1.27251121163,1.23480023895,49.8944301134,1.18274197227,0.0523261396313,0.00143171686838,0.00119259428884,139.016844486,5080.76350592,115.798520258
258,EO-143,PupilCalib,1.43706126611,36.9210607837,0.74985836388,1.35679550908,14.4351142322,0.922934701402,0.0323897366292,0.00126069064489,0.000592045378974,14.3706126611,369.210607837,6.74872527492
259,EO-166,EO-166_allsc,1.35599118684,126.960412047,1.11479849698,1.26898527212,113.340550235,1.13477485722,0.0606091106523,0.000647331074009,0.000513837736789,157.294977673,14727.4077974,124.857431662
260,EO-166,Reading,1.28670996818,162.269878681,1.17965618474,1.28237271476,139.036437144,1.16899330453,0.0975224641879,0.000773298949949,0.000690782288076,50.1816887591,6328.52526855,44.8269350201
261,EO-166,Memory,1.36375741138,133.512645125,0.924928627427,1.31770190563,97.206755354,1.08578965755,0.0555261572574,0.000567168813217,0.000367180876311,30.0026630503,2937.27819276,19.423501176
262,EO-166,CookieTheft,1.34872163673,111.653600307,1.25901182137,1.31830564506,101.328600982,1.24961177245,0.0409466776319,0.000494616115584,0.000450455485781,55.2975871061,4577.79761257,50.3604728548
263,EO-166,PupilCalib,1.55807419699,63.1290516806,0.788194047022,1.10781401007,36.5514596938,0.629822147502,0.0659606480729,0.00162796020284,0.00076472293539,21.8130387579,883.806723529,10.2465226113
264,EO-182,EO-182_allsc,1.29883468384,130.12427801,1.49288497659,1.29209084658,160.287292668,1.28634191676,0.100414220515,0.00100228392695,0.00111602764238,124.688129648,12491.930689,138.838302823
265,EO-182,Reading,1.15265168994,208.54104218,1.74711322756,1.30798802637,205.365861709,1.34219325024,0.119164607466,0.000658648699272,0.000973377749958,46.1060675978,8341.64168721,68.1374158748
266,EO-182,CookieTheft,1.35530199289,79.7065155632,1.29523887163,1.27392779375,89.7345571154,1.18677923616,0.087289299017,0.00148423701726,0.00138762377924,62.343891673,3666.49971591,58.2857492232
267,EO-182,PupilCalib,1.62381703775,48.3789285872,1.37945974724,1.36594203127,20.649973601,1.47512338984,0.0390184116358,0.00130963548492,0.00100130153441,16.2381703775,483.789285872,12.4151377252
268,EO-186,EO-186_allsc,1.40032057063,137.157333494,1.17517681243,1.21993935013,146.285775738,1.06290814204,0.0712767819019,0.000727706943282,0.000597501651851,259.059305567,25374.1066964,212.707003049
269,EO-186,Reading,1.35165903528,187.197421107,1.23108942303,1.28089954481,181.514287452,1.11954056893,0.0809331488376,0.00058437782547,0.000525988848317,114.891017999,15911.7807941,103.411511535
270,EO-186,Memory,1.53532688845,87.6394369853,1.15358961777,0.995853020251,59.3948275454,0.679193137838,0.0352606222184,0.000617719411006,0.000442030699402,32.2418646574,1840.42817669,23.0717923553
271,EO-186,CookieTheft,1.4301413213,101.769267578,1.04763390899,1.21062924562,103.378329109,1.03940237337,0.0730963721734,0.00102720737576,0.000740892738716,92.9591858845,6615.00239257,67.0485701756
272,EO-186,PupilCalib,1.35480264474,71.9210952162,1.47500992181,1.29240598689,27.8539941628,1.29165511147,0.0603003553136,0.00113589873196,0.00114834884318,18.9672370263,1006.89533303,19.1751289835
273,ER-017,ER-017_allsc,1.47705724413,77.0000790526,1.36918033493,1.22541009485,74.6064364162,1.19937513287,0.0334458483495,0.000637272499436,0.000578392707425,145.228667169,7622.00782621,131.810492488
274,ER-017,Reading,1.03738368797,246.684125211,1.58909701273,1.53829590204,176.263761317,1.78231806359,0.0264332741234,0.0001111601623,0.000113519092241,3.11215106391,740.052375632,3.17819402546
275,ER-017,Memory,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276,ER-017,CookieTheft,1.49079704276,71.6974526102,1.36455051013,1.22185777493,64.4216887117,1.19760686626,0.0567924043944,0.00118087805689,0.00106961754579,143.116516105,6882.95545058,129.632298462
277,ER-040,ER-040_allsc,1.38279430895,68.9652907315,0.92016157239,1.12562403987,56.4282367868,0.933657160498,0.00891172714055,0.000174959340939,0.000104656236194,46.0150065044,2343.81988487,27.5250087441
278,ER-040,Reading,0.338323622509,114.490174251,0.0,0.0,0.0,0.0,0.00208152599405,6.15100308182e-06,0.0,0.338323622509,114.490174251,0.0
279,ER-040,Memory,1.28282827857,73.4868728189,0.940100345798,1.13964102135,59.3141210521,0.918144074569,0.0131124753672,0.000228898761886,0.00016045157182,29.5050504071,1690.19807483,20.6822076076
280,ER-040,CookieTheft,1.71716324748,54.0131635787,0.871422348504,1.09544449091,50.4411445837,1.02582805668,0.00779376990588,0.000247776178157,0.000113166834575,17.1716324748,540.131635787,7.84280113654
281,ER-040,PupilCalib,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
282,ER-059,ER-059_allsc,1.5599748602,77.7799158758,1.0835780363,1.12143586865,68.1346876426,0.964278636155,0.0560692859563,0.00112454064184,0.000768208911511,377.513916168,18822.739642,257.891572639
283,ER-059,Reading,1.41965699399,103.231135733,1.2046974824,1.05396767186,106.507667913,0.919184062386,0.0460311124763,0.000633029853872,0.000525749347181,66.7238787175,4851.86337945,55.4160841903
284,ER-059,Memory,1.76139948016,76.6468314861,1.33154100146,1.19771775157,41.7134715996,1.19042077466,0.0448002522046,0.00102954211432,0.00075049279892,49.3191854444,2146.11128161,35.9516070395
