,interview,task,numsaccades,sumsaccadedistance,meansaccadedistance,stddevsaccadedistance,longestsaccadedistance,sumsaccadeduration,meansaccadeduration,stddevsaccadeduration,longestsaccadeduration,meansaccadespeed,stddevsaccadespeed,minsaccadespeed,maxsaccadespeed,fixationsaccadetimeratio
282,ER-059,ER-059_allsc,211,63406.6225097,300.505319951,429.631807761,3155.84815201,178208.0,844.587677725,1082.21889593,7400.0,0.354739114939,0.156732895372,0.0203212327121,1.07781339487,0.73264746661
283,ER-059,Reading,39,13085.7431131,335.531874694,527.121263935,3155.84815201,46894.0,1202.41025641,1497.19029339,7400.0,0.303258065465,0.15504151713,0.0203212327121,0.698851887549,0.254232950911
284,ER-059,Memory,23,14599.8434396,634.775801722,618.171544743,2047.90454853,31814.0,1383.2173913,1236.02831523,4500.0,0.438463495216,0.140407207142,0.0885784894461,0.663051207764,0.191205129817
285,ER-059,CookieTheft,138,34626.6626169,250.91784505,345.12345389,3142.69241808,96000.0,695.652173913,892.093606199,6299.0,0.359317521614,0.154642992955,0.0782455532034,1.07781339487,0.4854375
286,ER-059,PupilCalib,11,1094.37334014,99.4884854673,87.905678092,334.926616949,3500.0,318.181818182,188.77596149,700.0,0.30476457511,0.155019168883,0.0682455532034,0.51913684977,1.99971428571
287,ER-129,ER-129_allsc,45,30724.3873669,682.76416371,870.231798505,3800.70534872,109898.0,2442.17777778,5926.08752309,30103.0,0.50921268515,0.297247049896,0.027802533875,1.39981257455,1.07912594397
288,ER-129,Reading,10,12930.3874901,1293.03874901,1304.03929869,3800.70534872,49401.0,4940.1,9046.28917721,30103.0,0.559639356047,0.276348181006,0.0483512910088,1.04765730218,0.0323880083399
289,ER-129,Memory,1,67.6043700525,67.6043700525,0.0,67.6043700525,200.0,200.0,0.0,200.0,0.338021850263,0.0,0.338021850263,0.338021850263,4.0
290,ER-129,CookieTheft,17,14280.100157,840.005891588,737.79602076,2307.57215031,26601.0,1564.76470588,1418.4655675,4504.0,0.650352327636,0.318191977152,0.213942304112,1.39981257455,0.165407315514
291,ER-129,PupilCalib,17,3446.29534985,202.723255873,232.73250277,774.607679016,33696.0,1982.11764706,6578.34788228,27497.0,0.348480344189,0.216192615918,0.027802533875,0.860675198907,0.118708452042
292,ER-167,ER-167_allsc,172,55427.4022784,322.252338828,403.648918374,3267.43739896,168466.0,979.453488372,4608.09993231,60501.0,0.452855453681,0.18233351063,0.00392253783623,1.15463976639,1.33783215898
293,ER-167,Reading,93,32653.1587179,351.109233526,434.038566498,3267.43739896,123171.0,1324.41935484,6241.62197308,60501.0,0.482829217872,0.180109747949,0.00392253783623,1.15463976639,0.168440623199
294,ER-167,Memory,20,6816.03609377,340.801804689,527.768128781,2373.60640058,12591.0,629.55,801.542228917,3700.0,0.470480787433,0.160042359936,0.179166012816,0.839736642551,0.278532284965
295,ER-167,CookieTheft,53,15389.7376823,290.3724091,303.10319127,1276.22584343,30705.0,579.339622642,443.440306597,2000.0,0.413685387396,0.187124924456,0.0694660482157,0.962167466493,0.452629864843
296,ER-167,PupilCalib,6,568.469784488,94.7449640813,47.5480518549,165.958579826,1999.0,333.166666667,103.344891827,500.0,0.275513248383,0.0815896087276,0.132220452569,0.362285143806,4.45172586293
297,ET-090,ET-090_allsc,157,66316.396283,422.397428554,395.086428141,2458.11695414,205680.0,1310.06369427,4153.61440639,46296.0,0.521131297069,0.249917683538,0.00442735185306,1.42843921437,0.264176447426
298,ET-090,Reading,48,19479.710344,405.827298832,295.413800271,1476.21148313,79593.0,1658.1875,6591.45979588,46296.0,0.559699110771,0.311946144139,0.0215504406636,1.42843921437,0.173470028771
299,ET-090,Memory,36,21634.5237759,600.958993774,620.972341481,2458.11695414,36596.0,1016.55555556,920.516390618,4100.0,0.551370834108,0.202601467341,0.21121039301,1.20952751646,0.311509454585
300,ET-090,CookieTheft,68,24712.8085486,363.423655127,268.318403744,1165.28968186,66192.0,973.411764706,1881.09393574,15500.0,0.507224567436,0.203824139095,0.0108023688988,1.03221358434,0.309569132221
301,ET-090,PupilCalib,5,489.353614565,97.870722913,35.0557017908,158.670946063,23299.0,4659.8,8801.9929675,20400.0,0.122287141867,0.0961963380675,0.00442735185306,0.264451576772,0.262157174128
302,EU-015,EU-015_allsc,75,43606.0664508,581.414219344,849.864972157,4768.8559439,98499.0,1313.32,2592.56010465,21698.0,0.442665275555,0.21506259261,0.0440541943805,1.02038343925,0.210192964207
303,EU-015,Reading,8,16973.2581953,2121.65727442,1576.40011842,4768.8559439,19398.0,2424.75,1603.25122797,4999.0,0.823738243346,0.16106875828,0.553602442299,1.02038343925,0.0773275595422
304,EU-015,Memory,4,1288.27839015,322.069597537,83.9088064451,405.843114199,3500.0,875.0,411.298755975,1400.0,0.398346683934,0.089967668863,0.273073203635,0.48549459882,0.256857142857
305,EU-015,CookieTheft,53,23180.0803854,437.360007272,511.683224874,3351.7459168,49704.0,937.811320755,857.426270807,4900.0,0.429924612985,0.163404356755,0.134889127464,0.869840481627,0.309653146628
306,EU-015,PupilCalib,10,2164.44947993,216.444947993,286.223815561,955.887909668,25897.0,2589.7,6718.43189459,21698.0,0.22305984959,0.136564285654,0.0440541943805,0.438415751448,0.1969340078
307,EU-024,EU-024_allsc,49,25189.9431274,514.080471988,508.607737739,2330.24741356,69703.0,1422.51020408,2518.38169038,16799.0,0.447081255907,0.21903891971,0.0829576223356,1.0423338066,0.3449253278
308,EU-024,Reading,21,11468.0705027,546.098595367,455.775577508,1666.38634845,19900.0,947.619047619,690.376019006,2700.0,0.561457896871,0.214964989269,0.269274646905,1.0423338066,0.23608040201
309,EU-024,Memory,5,2969.9955362,593.999107239,302.419289604,971.12170221,6698.0,1339.6,601.988621155,2199.0,0.454122947525,0.195167943584,0.260559044304,0.728317526573,0.240071663183
310,EU-024,CookieTheft,14,9196.80598536,656.91471324,691.914836415,2330.24741356,37805.0,2700.35714286,4459.66408889,16799.0,0.388404462919,0.183500853972,0.13665561165,0.810301648811,0.111096415818
311,EU-024,PupilCalib,9,1555.07110313,172.785678126,188.794062436,619.07547958,5300.0,588.888888889,355.121262544,1200.0,0.267565387409,0.148086397247,0.0829576223356,0.515896232983,0.792452830189
312,EU-161,EU-161_allsc,143,43029.6208526,300.906439529,338.922434785,2183.89851085,116294.0,813.244755245,1482.95846397,16804.0,0.403336202289,0.176711075173,0.0160682468849,1.07268922773,0.808469067188
313,EU-161,Reading,34,7388.61202231,217.312118303,199.396827514,778.069764971,19999.0,588.205882353,486.00011095,2100.0,0.366197373287,0.113189680348,0.125557144822,0.680774866941,0.489924496225
314,EU-161,Memory,9,5462.23158745,606.914620828,738.684502173,2183.89851085,10899.0,1211.0,1252.26355054,3000.0,0.453007326188,0.224626218899,0.223743407753,0.906598216576,0.275254610515
315,EU-161,CookieTheft,95,29792.0626709,313.600659694,314.306313455,2112.69860811,83196.0,875.747368421,1748.90649099,16804.0,0.422362129427,0.18649519255,0.0160682468849,1.07268922773,0.28733352565
316,EU-161,PupilCalib,5,386.714571939,77.3429143878,24.1780578888,111.431378398,2200.0,440.0,230.76069856,801.0,0.204979600863,0.0976967332013,0.111429579913,0.351004003899,2.18136363636
317,EY-035,EY-035_allsc,56,26096.908752,466.016227714,579.048912407,2132.23343591,126615.0,2260.98214286,5775.16506019,35499.0,0.40129274882,0.220945952846,0.0126775284123,0.849250862179,0.377712460253
318,EY-035,Reading,17,13503.1407958,794.302399754,771.959208566,2034.02068362,61404.0,3612.0,8340.71497235,35499.0,0.453342041259,0.242240920786,0.0126775284123,0.745519579325,0.0683994528044
319,EY-035,Memory,4,433.253428829,108.313357207,86.538682108,235.198428804,1200.0,300.0,200.0,600.0,0.345568095367,0.0964093487336,0.242111025509,0.455932948217,1.08333333333
320,EY-035,CookieTheft,21,8442.58963585,402.028077898,515.763586301,2132.23343591,34009.0,1619.47619048,3017.92015499,13603.0,0.341766673249,0.196002915765,0.0846647417452,0.700515313835,0.179129054074
321,EY-035,PupilCalib,14,3717.92489148,265.566063677,209.668532494,658.275121274,30002.0,2143.0,6100.33999053,23303.0,0.443300479488,0.246862130656,0.0269639731176,0.849250862179,0.1799880008
322,EY-043,EY-043_allsc,177,53730.0959577,303.559864168,331.04096449,2244.60856836,173402.0,979.672316384,3389.49084655,42496.0,0.424594583853,0.195092034275,0.0141790699004,1.15932145683,1.11918635638
323,EY-043,Reading,56,24077.2544964,429.95097315,443.132964141,2244.60856836,85501.0,1526.80357143,5617.29857241,42496.0,0.477612694864,0.205425748726,0.0141790699004,0.965334333854,0.160091694834
324,EY-043,Memory,45,15836.9402362,351.93200525,308.072207091,1366.06649315,42283.0,939.622222222,1119.59794506,6805.0,0.404488586703,0.17036812135,0.104149856364,0.920980864174,0.305465553532
325,EY-043,CookieTheft,71,13313.6221006,187.515804233,173.202393241,876.573317493,44118.0,621.38028169,1702.91988207,14498.0,0.405351883919,0.197656214851,0.0232211538833,1.15932145683,0.477854843828
326,EY-043,PupilCalib,5,502.279124515,100.455824903,110.893810054,298.174937563,1500.0,300.0,173.205080757,600.0,0.284992053948,0.128961592392,0.182098931385,0.496958229271,3.53333333333
327,EY-088,EY-088_allsc,333,103998.766089,312.308606875,331.048813262,2563.19294019,325714.0,978.12012012,2502.20622964,35996.0,0.397822755098,0.175855955171,0.0113840168981,1.18968977891,0.281646683029
328,EY-088,Reading,44,12684.3336769,288.280310839,287.25901437,1659.26326104,63616.0,1445.81818182,5357.9234318,35996.0,0.435694714107,0.216273330633,0.0113840168981,0.952248469375,0.210371604628
329,EY-088,Memory,115,47752.4350893,415.238565994,444.929078192,2563.19294019,120700.0,1049.56521739,960.527579176,5000.0,0.40216183237,0.18398415516,0.0635739630973,1.18968977891,0.250057995029
330,EY-088,CookieTheft,165,42224.9842289,255.908995327,222.251088582,1430.11863739,115000.0,696.96969697,1155.47288611,14199.0,0.393096185165,0.152692811562,0.0329444036468,0.828158138993,0.450269565217
331,EY-088,PupilCalib,9,1337.01309425,148.557010472,140.63752383,418.055847237,26398.0,2933.11111111,7603.11561869,23198.0,0.24388097246,0.190748276699,0.0180212021397,0.664088646693,0.21588756724
332,HA-0002,HA-0002_allsc,106,45784.2051104,431.926463306,420.616348856,1877.87192299,114023.0,1075.68867925,3070.54373458,29697.0,0.565487745776,0.320513256333,0.0416586970866,2.03858418808,0.683071529174
333,HA-0002,Reading,46,24469.4248427,531.94401832,434.308396728,1871.14220505,65787.0,1430.15217391,4296.06999202,29697.0,0.626006293269,0.347788272412,0.0502753654758,1.64153742736,0.171842461277
334,HA-0002,Memory,19,11541.0018146,607.421148136,511.515079414,1877.87192299,20307.0,1068.78947368,847.642389149,3500.0,0.544375333466,0.171066546215,0.217499905804,0.864376698214,0.206775988575
335,HA-0002,CookieTheft,29,8163.28068932,281.492437563,295.754590046,1372.99030235,24397.0,841.275862069,2167.54136386,11999.0,0.54170174082,0.386525058382,0.0416586970866,2.03858418808,0.241833012256
336,HA-0002,PupilCalib,12,1610.49776382,134.208146985,122.193956224,509.043161898,3532.0,294.333333333,151.198444757,700.0,0.424410811853,0.135274501608,0.298060641232,0.727204516997,2.11183465459
337,HA-006,HA-006_allsc,35,71389.5813422,2039.70232406,2460.52212865,8834.532447,112512.0,3214.62857143,3713.61136335,12099.0,0.631785272051,0.248838411342,0.118350762866,1.19803739413,0.283225973289
338,HA-006,Reading,7,15875.7830061,2267.96900087,2928.63965677,6696.13613661,22322.0,3188.85714286,4057.04960238,9707.0,0.666046991136,0.10486513415,0.442969104082,0.755158209554,0.044082071499
339,HA-006,Memory,1,764.700384892,764.700384892,0.0,764.700384892,1100.0,1100.0,0.0,1100.0,0.695182168083,0.0,0.695182168083,0.695182168083,0.363636363636
340,HA-006,CookieTheft,18,52394.6631875,2910.81462153,2539.13109484,8834.532447,85298.0,4738.77777778,3859.36479924,12099.0,0.680689454777,0.246063892401,0.118350762866,1.14154578337,0.0374217449413
341,HA-006,PupilCalib,9,2354.43476371,261.603862635,290.228138916,848.210475046,3792.0,421.333333333,226.336033366,892.0,0.500284803306,0.316048947496,0.176264216541,1.19803739413,0.68776371308
342,HA-016,HA-016_allsc,135,65060.993903,481.93328817,580.504420287,3502.07914896,134290.0,994.740740741,2064.40566404,22998.0,0.493734004008,0.226179185007,0.0313913549026,1.4835377753,1.60499682204
343,HA-016,Reading,73,38870.3001257,532.469864736,519.56698534,2373.66044048,66094.0,905.397260274,707.582734458,3399.0,0.546673390364,0.21794094705,0.105986226719,1.4835377753,0.193739219899
344,HA-016,Memory,21,14197.351086,676.064337426,883.953887057,3502.07914896,22299.0,1061.85714286,1146.80095421,4299.0,0.550383550831,0.187634532941,0.293782146864,1.08808039229,0.21525628952
345,HA-016,CookieTheft,35,11774.4233282,336.41209509,459.587816601,2103.68554929,44397.0,1268.48571429,3842.72745793,22998.0,0.408187741088,0.208370734604,0.0313913549026,0.976703444442,0.21165844539
346,HA-016,PupilCalib,6,218.919363196,36.4865605327,14.6706271806,55.0377224247,1500.0,250.0,83.6660026534,400.0,0.15038458983,0.0622230709178,0.1109480579,0.275188612124,5.79933333333
347,HA-018,HA-018_allsc,154,37519.1197431,243.630647682,302.593601088,2540.19760475,255284.0,1657.68831169,9056.54277378,104807.0,0.414013502521,0.242320124246,0.00366235643373,1.44996519487,0.335266195271
348,HA-018,Reading,35,13722.5453571,392.072724489,472.755543015,2540.19760475,126904.0,3625.82857143,17613.8123466,104807.0,0.484006545213,0.262173002104,0.00887078069855,1.16156406351,0.0874676921137
349,HA-018,Memory,34,10924.7867413,321.317257098,313.148766832,1440.80724356,39990.0,1176.17647059,2629.28709626,15701.0,0.420706868177,0.278245913515,0.0279395367995,1.44996519487,0.330182545636
350,HA-018,CookieTheft,82,12651.7692405,154.289868786,133.851510502,732.499222238,52894.0,645.048780488,2284.63009893,20898.0,0.390886984362,0.211618406835,0.0066028991713,1.21985154962,0.605096986426
351,HA-018,PupilCalib,3,220.018404153,73.339468051,50.0223241665,128.534061398,35496.0,11832.0,20147.2149936,35096.0,0.153694690069,0.149389725051,0.00366235643373,0.302433404989,0.318317556908
352,HA-019,HA-019_allsc,177,56153.2466646,317.249981156,325.752538374,1857.97892942,172515.0,974.661016949,1764.65669733,19502.0,0.394288129359,0.176911752739,0.0260509285906,0.977563788946,0.940822099928
353,HA-019,Reading,45,17378.6269292,386.191709538,323.616084657,1356.91150156,35395.0,786.555555556,525.051320243,2200.0,0.458774953353,0.18686984592,0.127038608436,0.977563788946,0.240146913406
354,HA-019,Memory,60,24536.2667316,408.93777886,420.029117365,1857.97892942,58003.0,966.716666667,968.03489732,5193.0,0.426988890905,0.158399699728,0.0491487261847,0.749171097156,0.270692895195
355,HA-019,CookieTheft,65,13735.0665135,211.308715593,166.921604457,779.69193004,76517.0,1177.18461538,2720.53668242,19502.0,0.339122274927,0.164310144332,0.0260509285906,0.718285787085,0.291294744959
356,HA-019,PupilCalib,7,503.286490274,71.8980700392,33.4809568196,112.291167428,2600.0,371.428571429,160.356745147,600.0,0.211692095862,0.116345149693,0.0761780383975,0.445558076883,2.96115384615
357,HA-025,HA-025_allsc,55,38390.0216042,698.000392803,857.972570409,4038.47728295,94592.0,1719.85454545,3657.57595004,25996.0,0.52556480505,0.26687551115,0.010421264886,1.41427101754,0.19259574193
358,HA-025,Reading,22,13125.1669219,596.598496448,656.60634355,2389.05248235,26699.0,1213.59090909,1567.34135399,6600.0,0.545977275247,0.306402869263,0.211372883928,1.41427101754,0.202179856923
359,HA-025,Memory,10,15586.7822401,1558.67822401,1325.23379434,4038.47728295,24698.0,2469.8,2014.22390899,6000.0,0.634058447545,0.224100381145,0.22921563617,0.951345222683,0.0768888169083
360,HA-025,CookieTheft,17,9048.20001799,532.247059882,538.184208033,1961.69030505,15799.0,929.352941176,890.637197543,3000.0,0.546821449113,0.179782314497,0.287519322439,0.930205733282,0.202987530856
361,HA-025,PupilCalib,6,629.872424233,104.978737372,94.9562331413,270.911201977,27396.0,4566.0,10498.7797386,25996.0,0.209669185322,0.185497835475,0.010421264886,0.53846020938,0.288326763031
362,HA-027,HA-027_allsc,131,40886.5507347,312.111074311,308.30291285,1435.81342814,102699.0,783.961832061,1733.56627263,14898.0,0.46883411679,0.21882398419,0.0507509460825,1.26976403239,1.60526547029
363,HA-027,Reading,58,19312.0526719,332.966425377,333.101285415,1435.81342814,46195.0,796.465517241,1938.82349219,14898.0,0.518343962699,0.239041311595,0.0507509460825,1.26976403239,0.225132590107
364,HA-027,Memory,18,7004.42712922,389.134840512,282.697621953,1087.1038112,14883.0,826.833333333,614.716409986,2700.0,0.44706329335,0.137845111502,0.247938276267,0.720971332348,0.236242693005
365,HA-027,CookieTheft,50,14131.1643232,282.623286465,293.679946392,1411.90857047,40121.0,802.42,1855.51303308,13300.0,0.437710335947,0.206416750519,0.0691840544076,1.24193472879,0.293686598041
366,HA-027,PupilCalib,5,438.906610363,87.7813220727,71.0765274693,195.521655048,1500.0,300.0,122.474487139,500.0,0.284132677054,0.21643209054,0.095,0.651738850161,5.666
367,HA-039,HA-039_allsc,130,48245.1385073,371.116450056,425.8948116,2733.9688009,114552.0,881.169230769,1848.83312934,20395.0,0.478078553626,0.192685047765,0.0101514814587,1.14868824644,0.589126034701
368,HA-039,Reading,48,19093.6134897,397.783614369,367.786652376,1998.24001662,51859.0,1080.39583333,2882.9633007,20395.0,0.561706727033,0.224919789745,0.0101514814587,1.14868824644,0.205171715613
369,HA-039,Memory,15,11584.4659037,772.297726911,846.431585577,2733.9688009,21895.0,1459.66666667,1304.42130939,4100.0,0.484749081967,0.166326633231,0.311336655873,0.882210003516,0.178488239324
370,HA-039,CookieTheft,59,16526.7951293,280.115171683,247.957428748,1513.55103895,37598.0,637.254237288,491.288193855,3100.0,0.429730327833,0.145070298312,0.189931200674,0.882385563754,0.345656683866
371,HA-039,PupilCalib,8,1040.26398455,130.032998069,78.5070565198,265.857079523,3200.0,400.0,168.407668641,700.0,0.320370437756,0.136581660712,0.0690650628847,0.517604512366,1.6271875
372,HA-044,HA-044_allsc,89,51109.7073362,574.266374564,532.776787066,2555.39507003,136897.0,1538.16853933,1588.70710897,8900.0,0.427045409011,0.216527262299,0.0653055328783,1.24891343185,0.187269194007
373,HA-044,Reading,23,14482.3181745,629.666007588,551.520440634,1757.34165243,34905.0,1517.60869565,1626.25805118,6508.0,0.507211277634,0.277419522916,0.0896977037678,1.08947806341,0.137487465979
374,HA-044,Memory,24,14554.1741795,606.423924147,471.349473283,2187.79802877,46297.0,1929.04166667,1398.86116659,5600.0,0.309112844615,0.0969803532794,0.120628506442,0.505264542769,0.252867356416
375,HA-044,CookieTheft,41,21491.9957396,524.195018038,569.624542072,2555.39507003,46795.0,1141.34146341,1168.23939348,5600.0,0.459930932019,0.197453907394,0.175209964221,1.24891343185,0.235238807565
376,HA-044,PupilCalib,1,581.219242617,581.219242617,0.0,581.219242617,8900.0,8900.0,0.0,8900.0,0.0653055328783,0.0,0.0653055328783,0.0653055328783,0.123483146067
377,HA-058,HA-058_allsc,105,82931.0345401,789.819376573,945.118828175,4590.82334866,169101.0,1610.48571429,3248.00365051,25702.0,0.562633993118,0.250907416696,0.0273361263627,1.63166069427,0.173598482702
378,HA-058,Reading,29,27155.5614624,936.398671117,1049.725969,4590.82334866,58699.0,2024.10344828,4721.03030027,25702.0,0.666280461706,0.313512590634,0.125300680068,1.63166069427,0.105623605172
379,HA-058,Memory,11,10516.7803661,956.070942373,1199.5967071,3932.02731846,17898.0,1627.09090909,1671.44036415,5399.0,0.476265872597,0.224690864946,0.197969655256,0.890352135086,0.173203709912
380,HA-058,CookieTheft,52,43294.5131878,832.586792073,896.927319964,4277.0750183,68906.0,1325.11538462,1346.13763614,6004.0,0.590707986058,0.176402425077,0.202000273233,0.901790237224,0.123211331379
381,HA-058,PupilCalib,13,1964.17952383,151.090732602,157.967881693,535.733404456,23598.0,1815.23076923,5346.22755087,19598.0,0.292207385717,0.16279046215,0.0273361263627,0.508126572305,0.292355284346
382,HA-065,HA-065_allsc,20,22924.7132266,1146.28566133,1096.36043016,3683.63390342,73190.0,3659.55,6714.77116806,31199.0,0.438823697518,0.237822217776,0.0308093629311,0.866619897026,0.00839788314941
383,HA-065,Reading,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
384,HA-065,Memory,4,1951.6836667,487.920916676,569.837298069,1300.88043516,3899.0,974.75,841.635461468,2199.0,0.383455020282,0.238560295029,0.0913420441841,0.591578187885,0.897666068223
385,HA-065,CookieTheft,11,19175.6281908,1743.23892644,1123.22531401,3683.63390342,33395.0,3035.90909091,1924.26144037,6000.0,0.592829642416,0.133030283855,0.390338883061,0.866619897026,0.108040125767
386,HA-065,PupilCalib,5,1798.40136911,359.680273821,353.63152792,961.221314087,35897.0,7179.4,13439.3496978,31199.0,0.14430556053,0.0708194223329,0.0308093629311,0.206148904164,0.0278853386077
387,HA-066,HA-066_allsc,118,45337.0836881,384.212573628,394.810881591,2242.0659218,146735.0,1243.51694915,2417.24382404,19903.0,0.383481003595,0.15031203513,0.00568181240205,0.726058832955,0.291882660085
388,HA-066,Reading,22,6834.96936055,310.680425479,257.864691027,871.368020746,19797.0,899.863636364,856.810324926,3200.0,0.373604041226,0.16737848734,0.17019415946,0.704645763853,0.323230792544
389,HA-066,Memory,44,17379.1541792,394.9807768,426.330938528,2242.0659218,41595.0,945.340909091,986.649838765,4700.0,0.403990917708,0.128336499502,0.148727625728,0.673562066324,0.348551508595
390,HA-066,CookieTheft,48,20585.2001354,428.858336154,426.512624454,1876.07631296,62923.0,1310.89583333,2400.90025881,16706.0,0.390646166499,0.148345594051,0.10897658914,0.726058832955,0.233348696025
391,HA-066,PupilCalib,4,537.760012985,134.440003246,45.772612732,175.147632061,22420.0,5605.0,9532.7757063,19903.0,0.126213286531,0.0908266394035,0.00568181240205,0.216766871363,0.262399643176
392,HA-068,HA-068_allsc,80,69230.8875589,865.386094487,902.020234101,3898.44247994,138608.0,1732.6,3450.79206685,26106.0,0.624387224459,0.305277422273,0.0245977754815,1.72730395966,0.15681144173
393,HA-068,Reading,20,18224.5664471,911.228322357,829.377027338,3385.83034179,25598.0,1279.9,1385.87463928,6400.0,0.683086233159,0.263796188793,0.217180320839,1.15816662534,0.167942808032
394,HA-068,Memory,19,22263.5910031,1171.76794753,1150.8606278,3898.44247994,28905.0,1521.31578947,1564.40677619,5600.0,0.784431400605,0.345797782296,0.380758158929,1.72730395966,0.189967133714
395,HA-068,CookieTheft,29,26663.8654869,919.44363748,829.611352361,3851.69556016,54599.0,1882.72413793,2914.87543101,15804.0,0.602885438967,0.252364537291,0.0681174091509,1.20858179776,0.0897452334292
396,HA-068,PupilCalib,12,2078.86462181,173.238718484,199.371816304,642.149526721,29506.0,2458.83333333,7448.93463808,26106.0,0.325114912666,0.204669432897,0.0245977754815,0.760404042467,0.179590591744
397,HA-077,HA-077_allsc,188,185707.24551,987.804497392,1354.28007481,9384.91984224,310560.0,1651.91489362,1992.77073207,14098.0,0.560176652914,0.22284282738,0.0142137131036,1.18326279093,0.138541671388
398,HA-077,Reading,16,15651.646512,978.227907001,802.84496751,2777.26129742,23199.0,1449.9375,1244.63919638,4800.0,0.664756831125,0.269783290684,0.170586925568,1.17613272634,0.116341221604
399,HA-077,Memory,42,59450.101935,1415.4786175,2098.1319073,9384.91984224,92304.0,2197.71428571,2627.56829329,10799.0,0.527542008936,0.193603073292,0.170033450005,0.912210827839,0.0974172300225
400,HA-077,CookieTheft,126,108279.588882,859.361816525,1065.78602536,5954.9261831,186958.0,1483.79365079,1824.91585479,14098.0,0.566865023425,0.220788146241,0.0142137131036,1.18326279093,0.15532365558
401,HA-077,PupilCalib,4,2325.90818048,581.477045119,367.430811375,1046.86513405,8099.0,2024.75,953.091592311,3199.0,0.273836030722,0.0604332203242,0.196487615581,0.327247619271,0.185084578343
402,HA-082,HA-082_allsc,266,124460.672105,467.897263554,523.363379588,3298.73447253,233631.0,878.312030075,1245.34124611,16703.0,0.499855162096,0.201343757891,0.0386229788757,1.15486375213,0.914796891189
403,HA-082,Reading,14,6648.65971464,474.904265332,474.782299572,1357.42120193,14498.0,1035.57142857,1012.44621618,3000.0,0.452292225779,0.198837789471,0.184799127776,0.955713271692,0.393709477169
404,HA-082,Memory,167,83762.6186606,501.57256683,571.192968397,3298.73447253,144226.0,863.628742515,844.870486197,4600.0,0.500812560746,0.193758207373,0.0874004936172,0.972920378218,0.240393549013
405,HA-082,CookieTheft,81,33621.4143617,415.07918965,426.274692784,2439.08160695,72807.0,898.851851852,1862.26062295,16703.0,0.519713697438,0.212748420134,0.0386229788757,1.15486375213,0.263655967146
406,HA-082,PupilCalib,4,427.979368478,106.99484212,86.146896079,232.560224123,2100.0,525.0,518.812747209,1300.0,0.224218704889,0.0526301391482,0.178892480095,0.299248194066,2.76142857143
407,HA-086,HA-086_allsc,35,43342.5344036,1238.38669725,1176.32341509,5976.78562363,73191.0,2091.2,1869.26454238,10499.0,0.544795546147,0.272679490733,0.117216744149,1.11793512211,-0.130266778125
408,HA-086,Reading,13,21069.7459703,1620.74969003,887.227786184,3311.92950483,26697.0,2053.61538462,1202.43617561,4900.0,0.773152865627,0.221435698368,0.265489431131,1.11793512211,0.101134958984
409,HA-086,Memory,7,13247.0175982,1892.43108546,1851.45995854,5976.78562363,28597.0,4085.28571429,2961.37601543,10499.0,0.436926941395,0.165098853065,0.288414704589,0.712482087243,0.153862293248
410,HA-086,CookieTheft,15,9026.7708351,601.78472234,657.896013532,2445.17152644,17898.0,1193.2,796.568910121,2799.0,0.397224551481,0.222015004462,0.117216744149,0.873587540708,0.223935635267
411,HA-086,PupilCalib,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
412,HA-089,HA-089_allsc,208,86047.3590144,413.689226031,402.061818567,2234.71983036,178496.0,858.153846154,1524.1590967,20906.0,0.496451964445,0.233000899877,0.00597679177585,1.69740211495,4.93555245655
413,HA-089,Reading,33,18139.1780371,549.672061732,464.971612423,2234.71983036,47911.0,1451.84848485,3529.02425538,20906.0,0.606924165866,0.277654048111,0.00597679177585,1.31468330115,0.133560142765
414,HA-089,Memory,59,25524.815885,432.623998051,374.057347772,1964.57743233,49816.0,844.338983051,641.945094069,3208.0,0.491315425558,0.173607099862,0.153397620084,0.929450082388,0.282640115626
415,HA-089,CookieTheft,114,42259.888761,370.700778605,391.715713203,1767.98277898,80269.0,704.114035088,619.385932827,3399.0,0.471270328427,0.238464200534,0.0605327478508,1.69740211495,0.328009567828
416,HA-089,PupilCalib,2,123.476331233,61.7381656163,5.59932592375,65.697486947,500.0,250.0,70.7106781187,300.0,0.260541791177,0.0960896506244,0.192596147618,0.328487434735,18.998
417,HA-092,HA-092_allsc,155,57616.9147108,371.722030392,402.090087101,2219.62418483,139528.0,900.180645161,959.79074066,5408.0,0.428971280151,0.179407681766,0.0812733095807,1.06860741156,0.480166843194
418,HA-092,Reading,51,19629.9139759,384.900274037,408.156560646,2158.85208167,38719.0,759.196078431,640.782085255,3400.0,0.481396912929,0.172305184495,0.122983738762,1.06860741156,0.244556935871
419,HA-092,Memory,33,16725.8070685,506.842638439,421.8518875,1474.04631225,53613.0,1624.63636364,1376.77727906,5408.0,0.340426145768,0.144823674648,0.100705867281,0.654297501533,0.257232387667
420,HA-092,CookieTheft,67,20466.1936816,305.465577338,385.018663728,2219.62418483,44296.0,661.134328358,753.434598226,3700.0,0.441302065242,0.186725030386,0.0812733095807,0.902197345078,0.350257359581
421,HA-092,PupilCalib,4,794.999984768,198.749996192,147.124365025,360.560094942,2900.0,725.0,556.027577254,1300.0,0.28450117063,0.0498441376315,0.218713746746,0.327781904493,1.06862068966
